"Data Source","World Development Indicators",

"Last Updated Date","2019-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Colombia","COL","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","-2.75157957611839","-2.71310459329494","-4.07037132441791","-5.80516961648985","-2.20528657497706","-0.530673745745332","-2.84487209687521","-1.31065309013275","1.06157300599096","1.92814647073557","1.10960030654247","1.56777935756302","-0.616259809951686","-5.38979934729957","-7.83667082513291","-7.75371479733882","-3.66244628666198","-5.18421125306416","1.09608675129892","0.923754332301952","-0.550844053044884","-0.508344947661482","1.13284627622115","4.77635581102987","1.54179329402071","-3.1640347587015","-4.48814605215356","-4.8816442586875","-4.77689886981533","-5.39146862906034","-4.93441634428213","0.778526882820605","0.833488258079265","-1.05659679970023","-1.32953874029718","-0.99953843123114","-0.667913770664126","-1.30241107236514","-1.80485589340948","-2.92486902012391","-2.67288229409726","-1.99962846527432","-3.05209732271273","-2.93094529980469","-3.06667529006629","-3.27350640658107","-5.18536970512122","-6.32525784584366","-4.24578623212095","-3.31679080807112","-3.90896687404099","",
"Comoros","COM","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","-4.19742692726408","-4.15338979822322","-5.95541353732769","-5.76828255793952","-17.7153563754419","-7.24703344815439","-5.61812910380411","-6.32997462998124","-1.82799347669601","1.5835421960153","-2.43823219726442","-2.41668949536159","-3.1024404864172","2.11403811000836","-2.26092833405932","-4.75909559619256","","","","","","","","-3.37183083369188","-3.27211493609747","-4.10660614443293","-3.22701625626854","-3.97385830325237","-7.53469599090096","-4.35030282779094","-4.33222322860102","-5.42473079139126","-4.04970379192203","","","","","","","",
"Cabo Verde","CPV","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","3.03774979615777","-15.4976474586895","-10.5515654737054","-9.63957652995585","-4.85921953052289","-6.4887726042087","0.906429915400339","-1.09327779885268","-0.185373530735617","-4.79882102230822","-1.2494885636288","-2.17717441897877","-3.40094791515281","-4.87949553365867","-11.247287301649","-12.6500359682207","-6.98064812605777","-6.05813023559705","-11.2111308194649","-12.6199897709133","-11.1544820568204","-9.90063309591363","-11.5060282444048","-11.115908193443","-14.0730461421387","-4.18319795339967","-7.46733458919267","-13.089269487743","-11.4711326237615","-14.3079913249124","-13.3850746087371","-16.3306422333517","-13.9026569201205","-5.80171245062466","-9.08439823382358","-3.16841485472207","-3.85659828713216","-7.7956586187496","-5.25842909336519","",
"Costa Rica","CRI","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","-7.34272934906268","-10.3087843953379","-13.8321726472252","-13.7412249340551","-15.5919441428427","-10.2316360494184","-8.89483472787169","-4.12798421046456","-3.21519372998558","-1.81037094354636","-5.65701991400658","-3.86813252481538","-7.90131335042768","-7.42337494326744","-1.04896085170274","-4.34303737700486","-6.50289021046497","-2.23913087125118","-3.11063400822189","-2.26943961615563","-3.83104892654043","-3.8241499657232","-4.69474876048146","-4.57911321273663","-3.23165538265703","-5.21106327791416","-5.23197996649295","-3.64316426226276","-4.31138861163693","-4.1531113523308","-5.60428668356164","-8.42960003561876","-1.83421991862789","-3.2570950540555","-5.35947281179725","-5.18813750577041","-4.8872538246631","-4.85014731804516","-3.50749063308606","-2.19965046894996","-2.9543869956944","-3.12117091040101","",
"Caribbean small states","CSS","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-28.9432099216655","-28.585738087328","-24.2765962997981","-16.0149023618236","-16.4770140407691","-18.7439543062481","-21.8592679867169","","",
"Cayman Islands","CYM","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","-4.60922068316045","-14.2369571584611","-19.1903913854529","-18.6086346462543","-11.9907981669638","-8.22974930876581","-8.25155340528277","-9.49253771906643","-9.72778995567473","-7.4155950189348","-0.611948219842201","-0.207588387653008","-2.51426419493428","-5.4491996749029","-2.76044154525839","-7.28400581413836","-9.23295527901852","1.66562701377825","1.00140507465942","-2.06499643875228","-4.67156520185795","-4.37875632167055","2.8434800400777","-1.62158738894853","-4.88747668813757","-3.09916915823075","-3.32012455848544","-2.00767174356388","-4.77327520884743","-5.26682529200335","-6.37359919641424","-7.63866298771495","-15.1687861197445","-7.65717806254534","-11.3681212092248","-4.00795831503977","-6.09195109373861","-4.95348417134457","-4.31508595015951","-1.42222677482138","-4.95891185672932","-8.3657225645637","-6.88413259655098","",
"Czech Republic","CZE","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.14819851202142","-1.72406897812365","-2.29779518222347","-6.16183601561503","-5.8611415622714","-1.96763365465862","-2.25960849836986","-4.36298044145188","-4.84655949259595","-5.20668481382049","-5.80713757065895","-3.74045817792556","-2.0617038467874","-2.5704274373859","-4.72745249670619","-1.87000638744055","-2.36190161694339","-3.54312723171757","-2.20227921349248","-1.52307447912895","-0.528117227651661","0.220249997938478","0.246743986591214","1.54590376884061","1.45799390726686","0.350716900307309","",
"Germany","DEU","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","0.042796353810734","0.11375107350075","1.05346363343367","2.04791892730508","0.633709279413065","0.723478070906714","0.652709612588955","1.25774216066947","-0.61350779112293","-1.65369740601494","-0.665215055928308","0.712463957622186","0.566158159389474","1.27535299109938","2.46573813864687","3.70924187419632","3.41898549500542","3.865595074298","4.09368911983869","2.63211357498018","-1.42672160803089","-1.18950184379853","-1.03492624909839","-1.51617830177341","-1.24211916797608","-0.679737543649445","-0.519257823536154","-0.696994038366506","-1.42675073122581","-1.73818237422095","-0.364017752204162","1.9080015908291","1.43537663381123","4.51870824851909","4.65370044804212","5.77679119624793","6.85541958940306","5.68394493072947","5.88039582384871","5.74230525756128","6.16915884322084","7.10048267139942","6.53665657463638","7.13931062325034","8.52050730507367","8.40218632977184","8.01938607246895","7.28586875513747","",
"Djibouti","DJI","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.0729331569769","14.6514283023976","23.8256791900186","16.3154371248577","15.5987157456815","13.8618372344667","10.6026685770574","8.53208339077556","12.9648892075065","6.0419352566674","12.0278460954718","11.8252569135346","12.7055171216025","0.473072861668427","2.84105797251051","-2.15448790661934","-20.2086361012124","-22.5587851004156","-6.77718840004505","4.47357137871551","-13.8678242864019","-10.9311673573902","-10.0835481856834","-15.7999119598043","-18.4646997859189","-9.63750773956725","-15.9162121106268","","",
"Dominica","DMA","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","-3.26990107410841","-2.27550340456152","11.4508481029247","-19.6416016631904","-15.5922715777007","-8.71848064593605","-1.77401301014309","-6.50615290221524","-5.27343827916429","-5.19829039777377","-4.61712021581637","-7.14836600587225","-24.5823240687135","-21.6094445065655","-15.5554623014298","-11.5878082269166","-7.41110035909067","-9.89332939953712","-14.6584678184233","-17.5044179204488","-13.9450032931135","-7.15330590256296","-10.7831510446059","-17.938260662886","-15.3255057379879","-14.2123302213028","-15.4893058743468","-16.0284608733822","-20.8867689074618","-12.774257043488","-20.634660197793","-28.3474698966587","-22.7121045070253","-16.2374874291426","-13.5535041311091","-18.9517263723348","-14.3729395221292","-7.00878377364867","-6.81246158633517","-8.43978675013263","40.5657358933533","","",
"Denmark","DNK","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","-1.21072013699875","-4.29356873885755","-3.45966360009913","-2.48857798788713","-4.34332841241578","-3.35865531641176","-3.03027542696719","-3.73910287748323","-2.27849513512304","-2.90683394137085","-4.41606590329172","-5.09779147072704","-2.7432441927544","-1.15953742535753","-0.994278935743863","0.99209619103255","1.42451378171827","2.74579623097116","3.37419961366995","2.04235258213446","1.00254867540965","1.64666303316365","0.530871932970673","-1.13456864130892","1.71224059307765","1.37783464595298","2.94194428146745","1.93713795459911","3.1926605601566","2.36335565616261","4.16209598545998","3.34470140208431","1.51570568758818","2.94687746934438","3.52490830062671","6.53767701922624","6.593530928633","6.2543349473166","7.76683882874506","8.88212414255259","8.24429210800877","7.91528397695513","7.96390908018993","5.6743709636553","",
"Dominican Republic","DOM","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","-6.96877027152257","-6.88338073953677","-6.85964321777179","-7.76477647764777","-2.36489886283587","-4.11975435005118","-8.23734490891069","-2.02267170482329","-3.2696444388207","-2.80351420287328","-6.58795201081447","-6.02495089837783","-10.6473607146555","-5.14990808458863","-5.35355734571933","-4.53224302106154","-1.40934966361911","-2.13297685615662","-2.99565607653242","-6.24851220339588","-0.351672729486614","-4.89486943599179","-3.95268341371983","-1.61593177582261","-6.23356011015283","-4.0738343604788","-1.92986506651681","-1.10129243975756","-1.16601026737685","-0.814270868099927","-1.56142385623397","-1.9387828864438","-4.22339053721721","-2.89382783386466","-2.91599469146096","4.78762467492822","4.58951892489439","-1.30930917612027","-3.37757930244757","-4.90449577759757","-9.35969487935887","-4.76036374530603","-7.4532880304956","-7.53954503312358","-6.54585443604484","-4.09803274438326","-3.2849458772244","-1.86084457956634","-1.12616336664584","-0.175289208195319","-1.42634708125306","",
"Algeria","DZA","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","-11.0871671906139","-13.4259208511014","-4.90882718280119","0.588315351290956","0.202716430441713","-0.405106722298706","-0.174582798720131","0.138640454753968","1.75145888019743","-3.50093270180841","0.21162696662001","-3.4518075777013","-1.94317914850838","2.28907848785349","5.17706300429966","","","","","","","","","","","","","","20.5236081242407","24.7147450440249","22.4879579645433","19.8562398279749","0.314599492743603","7.58046945974346","8.83609228936742","5.78424139542253","0.56632466661311","-4.33296943806226","-16.2897655641208","-16.3642466567334","-13.1650350030583","","",
"East Asia & Pacific (excluding high income)","EAP","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","-0.105588208591828","-3.11435884236554","-5.89892951944178","-4.44650877219407","-3.58800700823362","-4.57572166269914","-5.93080122528275","-0.67045685783715","-1.61418923821526","0.443172084690664","-3.80040830524833","-8.51174786141107","-5.20997479769088","-5.14728109494482","-2.36231662437952","-4.16751643885901","-0.674247786490063","-4.48229932324834","-3.95584535777111","-4.09288556316314","-0.217391362976912","-1.62196981722165","-7.49949156007604","4.67349075269474","6.0707064665834","-2.25260930170508","-4.26994719189364","-1.19267471988292","-1.31019664752971","1.14179410683791","3.71763016226755","3.69843366966508","2.86485133004414","0.500721269722978","-2.27486002323962","-0.504733851771497","-0.166549831076518","-0.980667828667787","-0.657556624809489","-2.23694764239208","1.32181251144792","-0.470158413735902","-1.37155187446534","",
"Egypt, Arab Rep.","EGY","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","-5.64851668866225","-6.23889963754389","-8.36107941326356","-2.01398440642835","-9.64424162168997","-6.6921090195543","-1.06429269398935","-5.55386591533602","-4.65076269628491","-3.49407515387107","0.0497900138696242","-2.97556725417425","-3.29141667060211","5.41428288100209","9.010952","7.81250251617541","5.44885051546392","0.0597325714285714","-0.422212745098039","-0.283898866608544","-0.905827378713802","-3.02491579679889","-1.80221287386216","-0.972570273448986","-0.397820351268469","0.708474848244919","4.51410599041916","4.97392451473316","2.34463176230269","2.45189902217905","0.315453157894737","-0.868821887213847","-1.77228167722126","-2.05757890933201","-2.32366813726205","-2.49559049381979","-1.22448669210922","-1.94891064553991","-5.18286790826139","-6.15565835941537","-3.37329709394813","-2.50828207350668","",
"Euro area","EMU","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.3908305177212","22.9133856737768","23.2450159506025","-5.44458433860014","-8.61532542588461","0.722973749438987","-39.2666960050227","-30.3042402011402","-14.8161574838645","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","-3.40103386878553","-3.91118473547051","-1.85874873962201","0.780977368005064","0.353488284805286","-2.4037775867266","-2.6516791014701","-2.32689088942056","-1.76740567313917","1.03568389951179","1.54488788252334","1.56170521027461","-0.0828825150527745","-1.0117561728374","-2.64111333891905","-3.3656079243292","-3.43949477209906","-3.42293917004618","-1.10833321459774","-1.20753900611201","-0.320889853328773","-0.348514725451195","-0.140933951386668","-1.17520129784865","-3.29551074294533","-4.42799364977715","-4.40119589756812","-3.72458836336063","-3.8691369146333","-5.58891134331168","-7.51809418792607","-8.99508578921538","-9.67564105227128","-9.32993767987216","-4.25053912657474","-3.93702267294552","-3.16256900711211","-0.255961673093689","1.52397026519052","1.02648784945245","1.14884765675176","2.25461511064396","1.90275073535767","0.897317013441317","",
"Estonia","EST","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3.60808532936628","-8.39077698332566","-11.0877002941988","-8.51743058223629","-5.14491709706249","-5.25890239368793","-5.19804065897338","-10.643729131385","-11.3422340204111","-11.353975359556","-9.89851761014447","-15.2412387755226","-15.754041986436","-9.16161334913151","2.6741246209788","1.76321670602376","1.33288958662051","-1.93021868030982","0.527857250982422","0.738975392755731","1.8326356170051","1.97966489722055","3.2347951445791","1.88503646685772","",
"Ethiopia","ETH","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","-3.40641919647549","-2.52900466051326","-1.98302912547715","-1.60686462163917","1.12099969856318","-3.3217891839346","-2.05996891186147","-2.08577845835464","-1.25818034533131","-2.41284675317882","0.765763943451082","-1.1432050343838","-0.566205714304953","1.81032899485503","0.513803607545259","0.930857373055063","-0.468632883574592","-4.25429155050792","-6.04121980363082","0.163268056205807","-4.53620596538169","-1.74046524518376","-1.58150719828577","-6.59189372254429","-12.6419842587598","-11.6871605564419","-4.20144598076542","-6.67139557726763","-6.75348362103612","-1.42123519010436","-2.45067165245343","-6.89269036180677","-6.29312900889704","-10.2981248434323","-11.6514616023068","-11.1339894652672","-6.81126157403318","","",
"European Union","EUU","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","-7.25601305240497","-3.49571382558782","-0.295546228030796","1.87526883500436","-0.365917699371156","-2.6129551894081","-0.911076556561961","-1.74718541434002","-2.20384157523727","-0.0389899228564721","-1.44195604090985","-0.942166171727574","-1.8893875906005","-2.46911465130302","-4.86883198206271","-4.9197178402601","-5.32381345156051","-4.54240871001367","-1.27163128352209","1.0747453563756","3.89819841769745","3.78698180685818","5.22954902346927","5.479937740303","5.94913927934625","8.38493849191736","9.34416702735288","8.65452646907073","4.9886688529103","6.37418547771903","3.80971101270078","3.69263907850975","3.75168581524474","2.0125247424081","1.75292846224329","1.12679862125909","-1.75278505343524","-2.29856864427464","-1.94041280675141","-1.5887502911334","-0.722132815054748","-0.746718722695719","-0.69055594758052","-1.631180258506","",
"Fiji","FJI","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","-5.76243353665869","-1.4547744949457","-13.0473123985255","-7.05613041003845","-4.93073622100714","-1.56120609377815","1.64077920432806","1.29989553478076","2.32058005250291","6.35569031529803","0.632724359226656","-7.03026346954343","-4.93158180358275","-4.00037187652954","-8.44352378305954","-6.17786188108444","-5.72002754287737","0.635876840696118","-1.6308045954154","-3.61512293809348","0.653535217648635","-1.51448462698488","-4.07222792397815","0.854557923633554","-2.26726216882446","-9.21147455742727","-6.83576376548302","-16.3094609938071","-11.3653395007109","-14.9413335325647","-4.32885572277136","-4.7589853425851","-5.16645510523697","-1.43404873081647","-9.71188386489743","-5.77742593436407","-3.50128015637709","-3.69093508701622","-6.80095801615249","-8.86090176175021","",
"France","FRA","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","0.759455305978619","-0.901434138911839","-0.0987388365828716","1.39404091164465","0.837442030436152","-0.600086978505762","-0.7815452450602","-2.06576075022001","-0.922628400328671","-0.165069868467563","-0.00625484478835934","0.314981538756498","-0.475910930018663","-0.45334656759976","-0.45561420857366","-0.783516225892005","-0.513540883799274","0.277811242514537","0.679594746562785","0.531948765076644","0.677057781164175","1.28049644438921","2.60179923127144","2.50803850014245","3.39627436519079","1.18361050694297","1.52252016680527","1.18025256277712","0.86839215248583","0.433612583967871","-0.00622565949450796","0.0222740401169522","-0.328331302399695","-0.965721192007746","-0.819960446042223","-0.833807936505087","-1.0306048721317","-1.22530690374887","-0.86733261388481","-1.30972901687468","-0.374464352263009","-0.493754973070817","-0.636641155453426","-0.684567661035366","",
"Faroe Islands","FRO","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.2160401955898","15.7174938390081","9.3690133799196","12.7390240480752","9.95826389390474","-0.439086292559515","7.68290345090383","1.80467676134114","1.07034738390785","-3.51811808429856","-1.25714122641566","-1.08603586986283","6.21766717034953","7.8008587616162","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-13.6638035880696","-8.28688142293423","-14.241900457356","-7.30757519960678","-0.687696454189747","7.04642838948753","","","","","",
"Gabon","GAB","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","3.09161721068308","8.17251008377376","8.96925458969233","10.4421152929956","8.55076120783943","2.8878743325851","3.1641177226577","-4.86504498500492","-31.0681259014174","-13.6844773326156","-16.0520094379947","-4.59078996630471","2.8174750092559","1.38433181326808","-3.0062286269853","-1.12108668936338","7.5727537864525","10.3786085974057","15.606082570013","9.97513797208923","-13.2831007616669","8.37209987870897","19.7518160189186","10.3088640897014","6.36551258929394","11.7879017461168","11.9191013370416","20.7012883270172","","22.0931200417243","24.6935070212736","6.66453514044787","17.0851585662382","14.3207944321648","11.516992749697","8.31478402997157","6.11705748310491","0.980682964525603","","","","",
"United Kingdom","GBR","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","1.50789705294205","1.83432771771503","0.313802108167172","-1.25254746763939","-3.61344972437301","-1.43328844610717","-0.593358578949812","0.0551351099995306","0.644119064686419","-0.178279570640728","1.21462434887475","2.61238985947786","1.55028160702169","1.0807797343564","0.397286079597483","0.677370024918345","-0.220092795315054","-1.68950941079794","-3.88147169402264","-4.65090631621984","-3.55031184555805","-1.66449946529553","-1.96702595518055","-1.66961487109581","-0.879081535567206","-1.00581943190903","-0.732832188179572","-0.0902826441812758","-0.321197997352327","-2.51246120310841","-2.40424530812453","-2.24153979255462","-2.26517682899143","-1.93707579906452","-2.30003432208026","-2.02130804981505","-3.05819902784845","-3.59113035592593","-4.23619018214945","-3.5300860307574","-3.38835983590086","-1.95234657358641","-3.76853725543431","-5.15818529655402","-4.92329686950765","-4.91113875357617","-5.27486030624446","-3.33218075986472","-3.84933973278355","",
"Georgia","GEO","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-14.6477232809344","-7.62972573065053","-7.08577263042021","-5.75319771336076","-6.12192053284207","-6.38772927148863","-9.5760847967322","-6.94983213970616","-10.8512117289676","-15.3807892309948","-19.5820249193812","-21.9710366794512","-10.5987696982355","-10.3003285275689","-12.7685130075357","-11.8811287349345","-5.91836164236211","-10.8070021974357","-12.6275058770073","-13.1455767854876","-8.82887960256143","-7.68788851061965","",
"Ghana","GHA","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","0.625389561981361","-2.6776478271648","-2.50038784561282","-1.25435152310235","3.07195329346052","0.679380192289742","-9.92747424886662","-2.65807659865766","-4.24335775274621","-0.879363988157938","-2.97268714404398","-1.48962847621301","-1.92912868632708","-1.29092060086796","-1.78797058045574","-3.79000465454076","-3.82096922426055","-5.87785755697275","-9.3660081092947","-4.67622670509126","-2.22269050659855","-4.42466728990096","-5.85467904261199","-6.97409666975023","-12.491976598412","-7.75468012080649","-8.04280573235459","-1.70664807571323","1.33230066757986","-6.64524038429113","-10.2930225614902","-5.17438307068433","-9.60782565143697","-11.6641835756571","-7.30301254301104","-8.53880151309605","-8.9503349379056","-11.7113624686649","-9.01435750050257","-6.89271955300196","-5.74122377009292","-5.14826602543515","-3.3944905594554","","",
"Gibraltar","GIB","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","-6.44335493859749","-1.87358740966438","-9.29079367460233","-7.3893021788955","-7.61189412098836","-9.57978385569966","-7.99786818382493","-1.73189702359769","-7.3297059888532","-5.86075944396418","-4.5817141752094","-2.40703196731113","-4.30463105164283","-5.80844253498348","-4.67690531742894","-2.1004475793299","-6.76783564899967","-5.37543898145775","-4.42811084845834","-5.45917882523563","-5.2452367457846","-7.23648454025175","-6.29234239675182","-6.00514710118328","-4.76970209521838","-17.1165294146397","-13.5979817532177","-14.2034719787784","-11.1827723925614","-11.6008659625124","-31.9010502788154","5.2378588773012","-1.73342707691686","",
"Gambia, The","GMB","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","-27.3487364046385","-17.8871816338031","-37.5708825898121","-19.9435671304466","-9.92872767661373","-14.7746801943333","3.72641305424181","3.40577665763238","1.66518984690733","6.45566366599967","12.0964392741858","5.45936737567585","7.62399218058226","1.73223947183896","5.34340564601518","-0.684125874616484","1.08504292387963","-1.0354898761215","-5.55020338167177","-2.85623051680276","","","","","","0.541196420136749","-5.23886396273792","-6.95184623017796","-10.0141983138407","-9.92317155860601","-0.651126733428118","3.10931963083701","1.83856760471853","-12.038700498072","-10.1956270392822","-7.10360077448489","-6.71588789355546","-7.11356999088591","-6.62853517947956","-7.44073593146939","","",
"Guinea-Bissau","GNB","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","-48.0293948585418","-44.0158231604942","-47.2996244934574","-52.6914877540647","-38.3182897407407","-25.9439391611462","-33.9296107078212","-37.6277868908404","-18.5651867231851","-29.3201984530501","-42.8533976565374","-26.1646339989081","-19.497492368394","-13.8521976344083","-16.444803000613","-2.37571263644773","","","","-2.83806573396009","-0.304997962799737","-0.0603155899611047","2.6104420073608","-1.7866280098191","-6.77131959622255","-4.40382515250755","-3.32853313277127","-5.75840354278036","-8.33760298681375","-1.27920959042145","-8.41399181680562","-5.0209711834265","0.598976043310983","1.99863446325241","0.853525002506187","0.287299829104552","","",
"Equatorial Guinea","GNQ","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","-25.9287140393216","-16.4506693162066","-23.7875569120838","-16.9395656299075","-36.7145095638204","-7.85003605214737","2.08962420481158","-0.378784354336011","-86.9941807626357","-147.997303808308","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","-2.9820715720773","-2.97156422148457","-2.15720717765433","-3.46170166157904","-3.88705451545786","-4.60011588264364","-3.46406001767583","-3.79939880934238","-4.43981445114827","-6.85056817943485","-2.97270677106386","-1.86283130395305","-1.25620763254506","-3.23485024218006","-3.61319908323285","-1.49672020193768","-1.8412613638557","-0.686523721312045","-0.125212473016795","-2.09236863273243","-3.12213742312392","-3.39485993000208","","-5.11731077603863","-7.54411090558286","-6.90432964218612","-6.23775283651165","-6.34535519671427","-5.60971715883055","-7.35270532949061","-10.8212464476993","-13.9967152283092","-14.4718550353591","-10.8925960119783","-10.1090498652679","-9.93729400748956","-2.51234595614934","-2.06332848569207","-1.57563122228051","-0.819665655399505","-1.67043179610851","-1.63829095923847","-2.92269156968814","",
